PID,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood
903233120,138400,130893.24471484954,7506.755285150459,1005 HARDING AVE,BrkSide
528488140,230348,222841.15838123884,7506.841618761158,2612 CLAYTON DR,Somerst
902128075,120000,112492.8869001264,7507.113099873604,1107 KELLOGG AVE,OldTown
535401080,162000,154491.75617949825,7508.243820501753,1804 MAXWELL AVE,NAmes
907194020,231500,223991.6130692923,7508.386930707697,717 WILDER BLVD,CollgCr
528118020,309000,301491.57129377837,7508.428706221632,3327 PRESTON CIR,NridgHt
909282030,381000,373491.4433084086,7508.556691591395,2116 COUNTRY CLUB BLVD,Crawfor
902405120,119000,111491.37012102419,7508.629878975815,618 CARROLL AVE,OldTown
533213120,172900,165391.30386147182,7508.696138528176,2707 BRISTOL DR,Somerst
907130060,177500,169991.13559824153,7508.864401758474,5250 SCHUBERT ST,CollgCr
903227150,132000,124490.47599195153,7509.5240080484655,1230 MARSTON AVE,BrkSide
907131120,211000,203490.27375538897,7509.726244611025,5312 NORRIS ST,CollgCr
533221100,177000,169489.97267500148,7510.027324998518,2709 HAMPTON ST,Somerst
527258010,394432,386921.8491382349,7510.150861765083,1316 KINYON CIR,StoneBr
535476350,192000,184488.93054604446,7511.069453955541,1522 LINDEN DR,NAmes
531450170,187000,179488.71687371877,7511.283126281225,1531 KENTUCKY AVE,SawyerW
903458170,103000,95488.41590205718,7511.584097942818,118 N HAZEL AVE,IDOTRR
532354160,141000,133488.22899210366,7511.771007896343,4133 ONTARIO ST,Sawyer
906201130,316600,309088.119915691,7511.8800843090285,1109 OKLAHOMA DR,SawyerW
905108120,157000,149488.04843830154,7511.951561698457,3827 PHOENIX ST,Sawyer
904301060,179000,171487.66731327138,7512.332686728623,3012 OAKLAND ST 3014,Edwards
535352090,113000,105487.42941495312,7512.57058504688,425 15TH ST,NAmes
909131170,140000,132487.23600321644,7512.763996783557,327 STANTON AVE,SWISU
907125090,159000,151487.10765086452,7512.89234913548,5405 NORRIS ST,CollgCr
909252020,155000,147486.97416505983,7513.02583494017,2234 KNAPP ST,SWISU
909282060,199500,191986.4427426216,7513.557257378387,2048 CESSNA ST,Crawfor
533254100,187000,179486.39983185127,7513.600168148725,2106 TORREY PINES RD,Veenker
909275250,195000,187486.32200333496,7513.677996665036,430 ASH AVE,Crawfor
903200080,223500,215986.22121103003,7513.778788969968,1239 ORCHARD DR,BrkSide
903232060,115000,107486.09393243116,7513.906067568838,1109 ROOSEVELT AVE,BrkSide
535304100,126000,118486.07163014455,7513.92836985545,1605 CLARK AVE,NAmes
534151180,255000,247485.9787834328,7514.021216567198,2025 PRAIRIE VIEW EAST,NWAmes
528102030,394617,387102.9571918515,7514.042808148486,4221 WEMBLEY AVE,NridgHt
528365080,287500,279985.9341254319,7514.0658745681285,3139 SYCAMORE RD,NoRidge
905300080,142500,134985.7255308776,7514.274469122407,733 ARIZONA AVE,Sawyer
902206040,130000,122485.36949413951,7514.630505860492,1021 CARROLL AVE,OldTown
533254130,181500,173985.34583377998,7514.654166220018,2124 TORREY PINES RD,Veenker
535352080,118500,110985.25552395057,7514.744476049425,419 15TH ST,NAmes
909275160,153500,145984.91105670205,7515.088943297946,2103 COUNTRY CLUB BLVD,Crawfor
910203020,120500,112984.74604627266,7515.253953727341,1312 S 2ND ST,IDOTRR
907410100,195800,188284.6108041174,7515.389195882599,809 POE AVE,CollgCr
533250190,279700,272184.40607411735,7515.593925882655,2860 GREENSBORO CIR,Veenker
534129060,215000,207484.3287242648,7515.6712757351925,1704 PIERCE CT,NWAmes
916460070,202000,194484.05726581052,7515.942734189477,2908 WHITE OAK DR,Timber
909177120,168000,160483.4124079211,7516.587592078897,538 HAYWARD AVE,SWISU
907202100,130000,122483.41003964563,7516.589960354366,5000 EMERSON DR,CollgCr
902206130,119000,111483.3756959304,7516.624304069599,129 E 9TH ST,OldTown
902404010,153500,145983.09828985654,7516.901710143458,120 E 7TH ST,OldTown
905201080,187000,179482.98305161603,7517.016948383971,3425 ROSS RD,Sawyer
902109140,124500,116982.78579557105,7517.21420442895,912 GRAND AVE 914,OldTown
923228290,84500,76981.9095239539,7518.090476046098,715 GARNET DR,MeadowV
531363080,139500,131981.8838364234,7518.116163576604,5510 KANSAS DR,SawyerW
902300260,132000,124481.52186162816,7518.478138371836,832 GRAND AVE,OldTown
527158020,183500,175981.42505577044,7518.574944229564,1911 STONE BROOKE RD,Gilbert
909101180,135900,128381.03457215722,7518.965427842777,213 S HYLAND AVE,SWISU
909425085,263400,255880.8415700375,7519.158429962496,925 GASKILL DR,Crawfor
534252070,103000,95480.7591878253,7519.240812174699,2217 MELROSE AVE,NAmes
535178100,148000,140480.75532403975,7519.244675960246,2004 BURNETT AVE,NAmes
910202060,125500,117980.65492951636,7519.345070483643,109 S MAPLE AVE,IDOTRR
909425140,257500,249980.07729273563,7519.92270726437,1033 GASKILL DR,Crawfor
907410040,203160,195639.64706247085,7520.352937529155,903 POE AVE,CollgCr
907255060,300000,292479.3606951937,7520.639304806304,502 BROWN CT,CollgCr
533223010,183900,176378.9414422513,7521.058557748707,2512 EATON AVE,Somerst
903201090,136500,128978.85954507449,7521.140454925509,1115 ORCHARD DR,BrkSide
533213130,176500,168978.36206991144,7521.63793008856,2705 BRISTOL DR,Somerst
905107250,163000,155477.82625669107,7522.173743308929,4018 ARKANSAS DR,Sawyer
902105020,256000,248477.82164068328,7522.17835931672,1127 BURNETT AVE,OldTown
533215020,300000,292477.6068405197,7522.3931594803,2509 BRADFORD DR,Somerst
914453045,300000,292477.3478469392,7522.6521530607715,328 CRYSTAL ST,Mitchel
906223210,239500,231977.20808351156,7522.791916488437,1007 VERMONT CT,SawyerW
909100110,128000,120477.15437871215,7522.845621287852,109 S HYLAND AVE,SWISU
905402070,122000,114476.74592993027,7523.254070069728,3618 MARY CIR,Edwards
905480180,120000,112476.60466740953,7523.395332590473,3017 LINCOLN WAY,Edwards
909279040,137500,129976.35969475453,7523.64030524547,2138 HUGHES AVE,Crawfor
905480150,79000,71476.27507899198,7523.724921008019,103 HOWARD AVE,Edwards
535304170,136000,128476.22862191303,7523.771378086967,1712 WILSON AVE,NAmes
902400110,475000,467476.05952488404,7523.94047511596,804 DUFF AVE,OldTown
903201030,138000,130476.04240597847,7523.957594021529,1228 ORCHARD DR,BrkSide
535327210,159000,151475.84225324338,7524.157746756624,1704 DOUGLAS AVE,NAmes
527450220,113700,106175.61704447359,7524.382955526409,1329 TRUMAN PL,BrDale
909282020,259500,251975.56227493944,7524.437725060561,2124 COUNTRY CLUB BLVD,Crawfor
531375110,159000,151475.15197095825,7524.84802904175,5317 KANSAS DR,SawyerW
909177100,160000,152475.02452053467,7524.975479465327,2509 STORM ST 2511,SWISU
527107130,189000,181474.77992072707,7525.220079272927,1952 WYNGATE DR,Gilbert
533251120,162500,154974.75279421985,7525.24720578015,2810 PINEHURST CIR,Veenker
527163100,188000,180474.6441399114,7525.355860088603,3812 EISENHOWER AVE,Gilbert
906378100,245350,237824.6394106826,7525.360589317395,5303 TABOR DR,CollgCr
534400030,155000,147474.5830081269,7525.416991873091,1903 COOLIDGE DR,NAmes
527226010,169000,161474.57448992593,7525.42551007407,3906 DAWES DR,Gilbert
903451090,149000,141474.5409825133,7525.45901748669,308 N RUSSELL AVE,IDOTRR
535454050,87500,79974.14763008401,7525.852369915985,1315 CARROLL AVE 1317,NAmes
527451460,108000,100473.79252792502,7526.207472074981,1460 BRECKINRIDGE CT,BrDale
923204040,173000,165473.69807626016,7526.30192373984,428 JEWEL DR,Mitchel
534403280,160000,152473.54483514902,7526.4551648509805,1618 BEL AIR DR,NAmes
903455140,127500,119973.19365724202,7526.806342757976,1127 N 2ND ST,IDOTRR
527454050,147000,139473.1551745444,7526.844825455599,1112 KENNEDY ST,NPkVill
906225180,224500,216972.9760564871,7527.023943512904,1005 DELAWARE AVE 1007,SawyerW
535404080,129900,122372.09024122704,7527.909758772963,1603 CARROLL AVE,NAmes
535403010,139000,131471.62781141044,7528.372188589565,104 E O NEIL DR,NAmes
532477040,294000,286471.47143142205,7528.528568577953,3320 KINGMAN RD,Veenker
533223100,147110,139581.43495637656,7528.565043623443,2412 EATON AVE,Somerst
906223080,239900,232371.2951348259,7528.704865174106,1002 VERMONT CT,SawyerW
902201090,135000,127470.66055926966,7529.339440730342,207 E 12TH ST,OldTown
910205130,152000,144470.57015796064,7529.429842039361,210 S HAZEL AVE,IDOTRR
907200290,161750,154220.56656431354,7529.4334356864565,103 SANDBURG CT,CollgCr
534177210,175500,167970.27442754174,7529.725572458265,2216 FILLMORE AVE,NWAmes
902326060,163000,155469.8175976075,7530.1824023925,811 DOUGLAS AVE,OldTown
532376090,143900,136369.52204041113,7530.4779595888685,1328 GARFIELD AVE,Sawyer
532354230,122000,114469.33777643798,7530.662223562016,1332 ARIZONA AVE,Sawyer
902201120,115000,107468.6544571612,7531.345542838797,1216 CARROLL AVE,OldTown
533253070,211500,203968.41450262748,7531.585497372522,2024 PINEHURST DR,Greens
527402150,143250,135718.30004874698,7531.6999512530165,3323 JEFFERSON CIR,NAmes
534200030,130000,122468.23168237723,7531.768317622773,1406 JOHNSON ST,NAmes
526301100,215000,207467.84523269182,7532.15476730818,3126 NORTHWOOD DR,NAmes
911225110,78000,70467.32333856089,7532.676661439109,119 CHERRY AVE,IDOTRR
907418040,193000,185467.28947464586,7532.710525354138,822 POE AVE,CollgCr
924151040,285000,277467.20921892265,7532.790781077347,3616 JEWEL DR,Mitchel
910201050,129850,122316.4630751101,7533.536924889893,1212 LINCOLN WAY,IDOTRR
531452140,153900,146365.54568555584,7534.454314444156,1510 INDIANA AVE,SawyerW
535425050,157500,149964.42477883125,7535.57522116875,432 E 20TH ST,NAmes
533250160,324000,316464.19202797144,7535.8079720285605,2878 GREENSBORO CIR,Veenker
528431060,245000,237464.02281672912,7535.977183270879,2515 DALTON ST,Somerst
905227050,152400,144864.00868800504,7535.991311994963,1202 SCOTT AVE,Sawyer
527375100,213000,205463.26827253835,7536.731727461651,1632 TRUMAN DR,NWAmes
909176150,126000,118462.83585998943,7537.164140010573,436 HAYWARD AVE,SWISU
906380030,248500,240961.90128930387,7538.098710696126,5412 TABOR DR,CollgCr
533236040,174000,166461.69780350127,7538.302196498727,2512 BRISTOL DR,Somerst
910202100,120500,112961.6975466501,7538.302453349897,129 S MAPLE AVE,IDOTRR
531450090,179200,171661.37257636487,7538.627423635131,1415 KENTUCKY AVE,SawyerW
909256060,115000,107460.66090102762,7539.339098972385,2324 STORM ST,SWISU
527108040,239900,232360.50123313646,7539.498766863544,4309 HARRISON CIR,Gilbert
907260010,255900,248360.19084562565,7539.80915437435,5002 CLEMENS BLVD,CollgCr
527451110,125000,117459.43099855277,7540.569001447235,1344 TRUMAN PL,BrDale
905107320,158900,151359.41365560345,7540.58634439655,3909 ARKANSAS DR,Sawyer
903225160,106900,99359.28183073258,7540.71816926742,1232 NORTHWESTERN AVE,BrkSide
903401020,184000,176458.29138422813,7541.708615771873,711 RIDGEWOOD AVE,BrkSide
535180030,135000,127456.0830535634,7543.916946436599,232 21ST ST,NAmes
527354040,241500,233955.53446033254,7544.465539667464,2006 POLK DR,NWAmes
535325340,133500,125954.3613138296,7545.638686170394,221 16TH ST,NAmes
527404140,123000,115452.95680958348,7547.043190416516,3210 NIXON AVE,NAmes
527162180,183000,175450.5327262826,7549.467273717397,3840 BERKSHIRE AVE,Gilbert
909276070,194000,186450.16728230607,7549.832717693935,2022 GREELEY ST,Crawfor
909276070,194000,186450.16728230607,7549.832717693935,2022 GREELEY ST,Crawfor
909276070,194000,186450.16728230607,7549.832717693935,2022 GREELEY ST,Crawfor
909276070,194000,186450.16728230607,7549.832717693935,2022 GREELEY ST,Crawfor
534151120,230000,222448.7943562531,7551.2056437468855,2137 PRAIRIE VIEW EAST,NWAmes
534125080,154000,146448.76460406018,7551.235395939817,2603 EISENHOWER AVE,NWAmes
534127130,185000,177446.14483256123,7553.855167438771,2638 CLEVELAND DR,NWAmes
527190050,239000,231445.45428891643,7554.5457110835705,1608 STONE BROOKE RD,StoneBr
528482040,291000,283442.19630458957,7557.803695410432,2410 KINGSTON DR,Somerst
907192030,195000,187441.79031702943,7558.20968297057,5313 CLEMENS BLVD,CollgCr
923252080,129500,121936.81197961571,7563.188020384288,3905 MINNETONKA AVE,Mitchel
527163130,181316,173752.72982935025,7563.270170649746,3828 EISENHOWER AVE,Gilbert
528477020,249700,242132.6162539445,7567.383746055508,2617 KINGSTON DR,Somerst
534402140,154000,146431.0407762263,7568.959223773709,1824 ARTHUR CIR,NAmes
527403040,156000,148430.42041098519,7569.579589014815,1406 JEFFERSON ST,NAmes
534152070,212500,204921.306639739,7578.693360261008,2110 PRAIRIE VIEW EAST,NWAmes
535457020,156500,148913.7178932088,7586.282106791186,1315 GLENDALE AVE,NAmes
531382090,182000,174379.22287838088,7620.777121619118,5300 MARYLAND ST,SawyerW
527403360,123000,115355.4803114529,7644.519688547094,3304 HOOVER AVE,NAmes
528235190,201490,193838.3218097358,7651.678190264211,4004 WELBECK DR,Gilbert
923225490,130000,122346.09729650669,7653.90270349331,3329 HARCOURT DR,Mitchel
907410050,213500,205841.09144763666,7658.90855236334,839 POE AVE,CollgCr
905200510,149350,141639.1031841004,7710.896815899614,1219 GARFIELD CIR,Sawyer
527359070,205000,197215.89524480427,7784.104755195731,2850 MONROE DR,NWAmes
526353050,237500,229710.02217673245,7789.977823267545,2907 DUFF AVE,NAmes
923203090,164000,156198.85096584872,7801.149034151284,3318 EMERALD DR,Mitchel
535383070,105000,97184.37606268465,7815.623937315351,125 13TH ST,OldTown
902100110,169000,161183.9753503337,7816.024649666302,1203 WILSON AVE,OldTown
907125020,148000,140160.2853707823,7839.714629217691,5407 SCHUBERT ST,CollgCr
528458120,270000,262075.15721429448,7924.842785705521,2719 CAMBRIDGE DR,Somerst
923226150,146500,138572.77397629374,7927.226023706258,743 GARNET DR 745,Mitchel
527451400,89500,81572.47939187229,7927.520608127714,1318 BARKLEY CT,BrDale
902109110,200000,192062.74265581497,7937.257344185025,623 9TH ST,OldTown
528188120,175500,167520.10577642015,7979.894223579846,3702 CHILTON AVE,NridgHt
902106140,115000,107009.48080851474,7990.519191485262,1012 GRAND AVE,OldTown
528290060,162000,153988.65201454153,8011.347985458473,3825 WELBECK DR,Gilbert
902125020,124000,115927.9414084339,8072.058591566107,1229 KELLOGG AVE,OldTown
907135230,156000,147924.5003503965,8075.499649603502,5430 FROST DR,CollgCr
909101060,67000,58923.798504842576,8076.201495157424,2910 WOOD ST,Edwards
906475200,280000,271880.1588029441,8119.841197055881,4927 WESTBEND DR,ClearCr
902128160,130000,121864.97315525931,8135.026844740685,1122 BURNETT AVE,OldTown
535477090,136870,128715.11946515826,8154.880534841737,1434 MEADOWLANE AVE,NAmes
528480090,271500,263323.8230038663,8176.176996133698,2505 CLAYTON DR,Somerst
907175030,235000,226745.27510485522,8254.724895144784,5423 THACKERAY DR,CollgCr
914467040,254900,246573.280019509,8326.719980491005,603 CRYSTAL ST,Mitchel
903206070,153000,144667.90859031744,8332.091409682558,927 RIDGEWOOD AVE,BrkSide
903232090,162900,154563.1470001155,8336.85299988449,1019 ROOSEVELT AVE,BrkSide
914475010,156450,148030.42256755522,8419.577432444785,619 CRYSTAL ST,Mitchel
533242080,204000,195576.3854230937,8423.614576906286,2317 CAMDEN DR,Somerst
907201230,174000,165443.49271874313,8556.507281256869,5136 EMERSON DR,CollgCr
907203010,128500,119937.67937091138,8562.320629088616,4918 TODD DR,CollgCr
906380190,206000,197383.6441308088,8616.355869191204,5407 DURANT ST,CollgCr
534452060,118000,109275.72067082394,8724.27932917606,1301 RIDGEWOOD AVE 1303,BrkSide
531376070,170000,161255.57568687026,8744.42431312974,1520 CALIFORNIA AVE,SawyerW
907201220,140000,131218.26004507786,8781.739954922145,5140 EMERSON DR,CollgCr
534403290,224500,215707.54836019353,8792.451639806473,1700 BEL AIR DR,NAmes
535425080,277500,268664.43864739465,8835.56135260535,415 PAULSON DR,NAmes
902301130,114000,105131.47462580663,8868.52537419337,824 WILSON AVE,OldTown
528458180,238500,229581.27721443688,8918.72278556312,2826 CAMBRIDGE DR,Somerst
535453180,152000,143076.47139614183,8923.528603858169,1506 MAXWELL AVE,NAmes
527451330,105500,96506.95601102043,8993.043988979567,1342 BARKLEY CT,BrDale
905104210,125000,115988.20438132525,9011.795618674747,823 YUMA AVE,Sawyer
527108060,309000,299985.8633143471,9014.136685652891,4301 HARRISON CIR,Gilbert
534403440,157500,148456.6369190272,9043.363080972806,1924 BEL AIR DR,NAmes
902105010,111000,101953.46380406877,9046.536195931229,418 12TH ST,OldTown
906223060,213000,203878.47118920306,9121.528810796939,1005 FLORIDA AVE,SawyerW
527451170,122500,113298.6393466605,9201.360653339507,1311 BARKLEY CT,BrDale
902106070,127500,118243.20940099275,9256.790599007247,611 10TH ST,OldTown
902306130,161000,151702.46549758327,9297.534502416733,617 CLARK AVE,OldTown
527356060,179900,170593.31600068617,9306.683999313827,2911 EISENHOWER AVE,NWAmes
528174050,213000,203621.18638097687,9378.81361902313,2910 HARRISON RD,NridgHt
528290180,190000,180612.4352281481,9387.564771851903,2414 WELBECK DR,Gilbert
902401090,93500,84084.576691922,9415.423308077996,115 E 7TH ST,OldTown
528180130,248500,239010.07984803978,9489.920151960221,3005 BURNHAM DR,NridgHt
902125080,107400,97877.78918320725,9522.21081679275,1203 KELLOGG AVE,OldTown
533128030,268000,258477.287521845,9522.712478155008,2713 NORTHRIDGE CIR,NoRidge
903400040,180500,170888.23084064736,9611.76915935264,821 RIDGEWOOD AVE,BrkSide
903426010,140000,130381.76516280737,9618.234837192635,1012 9TH ST,OldTown
905403060,125600,115979.00641769287,9620.993582307128,427 FRANKLIN AVE,Edwards
907250050,305900,296264.7205035009,9635.279496499104,517 SMILEY AVE,CollgCr
528354110,315750,306086.8782052547,9663.121794745326,3216 TUPELO CIR,NoRidge
527302175,181000,171328.4524014631,9671.547598536912,3422 CLINTON CT,NWAmes
534225110,145000,135327.906450623,9672.093549376994,2624 MELROSE AVE,NAmes
532376170,115000,105284.63278338806,9715.367216611936,3909 TORONTO ST,Sawyer
906340130,332000,322247.45934934006,9752.54065065994,5217 TABOR DR,CollgCr
909251030,136500,126739.71452984272,9760.28547015728,2328 BAKER ST,Crawfor
528120130,379000,369203.2009026926,9796.799097307376,3101 BECKLEY ST,NridgHt
907192090,227000,217196.25879151936,9803.741208480642,5401 CLEMENS BLVD,CollgCr
906204150,262280,252463.01305520104,9816.986944798962,1106 IDAHO AVE,SawyerW
909276010,230000,220163.53759425454,9836.462405745464,400 PEARSON AVE,Crawfor
907175080,226001,216101.27488775324,9899.725112246757,5315 THACKERAY DR,CollgCr
902301150,114000,104058.67469723316,9941.32530276684,830 WILSON AVE,OldTown
907262050,237000,227000.66412187566,9999.335878124344,5025 KEATS ST,CollgCr
534204120,156000,145991.2481389938,10008.751861006196,2500 NORTHWESTERN AVE,NAmes
903401070,165000,154982.32294914412,10017.677050855884,611 RIDGEWOOD AVE,BrkSide
528218150,199500,189478.911104458,10021.088895541994,4103 CRESTMOOR AVE,Gilbert
527403310,155000,144935.98919351364,10064.01080648636,1413 WHEELER ST,NAmes
924152030,231000,220926.19516906104,10073.804830938956,3715 JEWEL DR,Mitchel
908201120,118000,107895.87638552507,10104.123614474927,3411 TRIPP ST 3413,Edwards
531452260,184000,173772.0991389868,10227.900861013186,5103 KANSAS DR,SawyerW
910201020,87000,76754.40769874159,10245.59230125841,1224 LINCOLN WAY,IDOTRR
531373060,192500,182247.40884879688,10252.591151203116,5426 TENNESSEE ST,SawyerW
535152200,136500,126212.04057276707,10287.959427232927,2204 JENSEN AVE,NAmes
923277080,134500,124168.7073890072,10331.292610992794,3917 VIOLA MAE AVE,Mitchel
527353020,200000,189629.3733557537,10370.62664424631,3103 EISENHOWER AVE,NWAmes
528250100,180000,169592.92153499546,10407.078465004539,3906 WESTLAWN DR,Gilbert
904100140,244400,233920.5096183951,10479.490381604905,2833 ROSS RD,ClearCr
905229040,161500,150965.9190834645,10534.080916535488,3224 ROSS RD,ClearCr
534201300,140000,129461.96562884006,10538.034371159942,1249 24TH ST,NAmes
909275040,138000,127434.1228352923,10565.877164707694,311 PEARSON AVE,Crawfor
535450190,122900,112287.45682640006,10612.543173599945,1402 DUFF AVE,NAmes
903226130,128000,117348.79663790559,10651.203362094413,1210 CURTISS AVE,BrkSide
909426060,257000,246307.47267058364,10692.527329416364,2019 FRILEY RD,Crawfor
533253030,214000,203279.24301585415,10720.756984145846,2008 PINEHURST DR,Greens
527425025,128000,117274.02239823875,10725.977601761246,1012 TOP O HOLLOW RD,NAmes
534128190,256900,246157.50898247404,10742.491017525957,2531 PIERCE AVE,NWAmes
534430050,129800,118992.65168748125,10807.348312518749,1008 MURRAY DR,NAmes
907260030,198500,187632.75980997368,10867.240190026321,5014 CLEMENS BLVD,CollgCr
907176010,215700,204786.81266649213,10913.18733350787,5249 THACKERAY DR,CollgCr
535177110,174850,163919.8800094432,10930.119990556792,2130 DUFF AVE,NAmes
528441020,253000,242041.45447046336,10958.545529536641,2421 YORKSHIRE CIR,Somerst
527357110,146900,135931.94113195897,10968.05886804103,2918 EISENHOWER AVE,NWAmes
528172060,255900,244878.25529723064,11021.744702769356,3016 HARRISON RD,NridgHt
909254090,189950,178819.3457251189,11130.65427488109,619 ASH AVE,Crawfor
535351050,164900,153744.84312530942,11155.156874690583,1509 CLARK AVE,NAmes
528108130,404000,392841.10983968666,11158.890160313342,3107 STOCKBURY ST,NridgHt
923228270,88250,77058.22429501948,11191.775704980522,719 GARNET DR,MeadowV
902106010,150000,138807.97636339688,11192.023636603117,622 11TH ST,OldTown
533213040,172500,161296.69466888928,11203.305331110721,2723 BRISTOL DR,Somerst
908152110,160500,149264.69535575644,11235.304644243559,414 WELLONS DR,Edwards
906394050,176432,165105.62170772365,11326.37829227635,118 HARTFORD DR,CollgCr
905201090,168000,156599.77176831505,11400.228231684945,3431 ROSS RD,Sawyer
535303030,180000,168575.97777634914,11424.022223650856,616 18TH ST,NAmes
534127080,240050,228624.45034136644,11425.549658633565,2612 CLEVELAND DR,NWAmes
906201030,178000,166527.33289231735,11472.667107682646,1149 OKLAHOMA DR,SawyerW
527427210,190000,178464.00299972566,11535.997000274336,3405 POLARIS DR,NAmes
907410130,293200,281588.44215131865,11611.557848681347,705 POE AVE,CollgCr
533221090,177500,165886.115533027,11613.884466972988,2711 HAMPTON ST,Somerst
909254070,200100,188484.80542499086,11615.19457500914,611 ASH AVE,Crawfor
923202025,215000,203354.24705296278,11645.752947037225,3309 EMERALD DR,Mitchel
532378130,124000,112305.14433295891,11694.85566704109,1309 GARFIELD AVE,Sawyer
527354050,192350,180626.5776396833,11723.422360316705,2000 POLK DR,NWAmes
916455010,204000,192217.85464738868,11782.145352611318,2805 WHITE OAK DR,Timber
910200080,126000,114215.78318766,11784.216812340004,121 S RUSSELL AVE,IDOTRR
534431070,172500,160691.77870677953,11808.221293220471,1621 GRAND AVE,NAmes
902104020,156500,144687.0351197737,11812.964880226296,1121 CLARK AVE,OldTown
527252050,319900,308001.06330514315,11898.93669485685,3909 HOOVER AVE,StoneBr
905108090,156500,144568.30423312998,11931.69576687002,3809 PHOENIX ST,Sawyer
528142110,360000,348066.673821382,11933.326178618008,3049 HARRISON RD,NridgHt
527355280,207500,195532.51373684252,11967.48626315748,2027 POLK DR,NWAmes
528321010,403000,391031.5810260619,11968.418973938096,3318 RIDGETOP RD,NoRidge
528326110,291000,278990.87729642,12009.122703580011,3013 ALMOND RD,NoRidge
528142040,350000,337951.61962512066,12048.380374879343,3108 BECKLEY ST,NridgHt
533213140,176000,163914.80031711148,12085.199682888517,2703 BRISTOL DR,Somerst
535478110,124000,111876.40307082771,12123.596929172287,515 E 13TH ST,NAmes
534403410,180500,168220.38694175746,12279.61305824254,1904 BEL AIR DR,NAmes
907196040,235000,222709.54282501288,12290.457174987125,712 WILDER BLVD,CollgCr
903231060,60000,47705.26158731399,12294.738412686012,1109 MARSTON AVE,BrkSide
905402110,146000,133667.54208572116,12332.457914278843,3603 WOODLAND ST,Edwards
534476080,144000,131644.8889666061,12355.111033393914,1431 MARSTON AVE,NAmes
531385070,179000,166618.49545487633,12381.504545123666,1412 NEBRASKA AVE,SawyerW
526302040,157500,145110.05736537828,12389.942634621722,3113 NORTHWOOD DR,NAmes
528150120,354000,341603.7325605841,12396.267439415911,3305 HARRISON RD,NridgHt
908152270,176000,163557.31526359278,12442.684736407216,415 BEEDLE DR,Edwards
528228440,192000,179548.42856923304,12451.571430766955,2408 WESTWIND DR,Blmngtn
528112020,306000,293545.82135713997,12454.178642860032,3120 STOCKBURY ST,NridgHt
533208080,171900,159340.8069617905,12559.193038209487,2734 NORTHRIDGE LN,Somerst
528186160,234250,221662.5978939906,12587.402106009395,3703 CHILTON AVE,NridgHt
907252190,270000,257391.1438342607,12608.8561657393,4717 HEMINGWAY DR,CollgCr
527451320,112000,99360.52933119144,12639.470668808557,1346 BARKLEY CT,BrDale
534428020,141000,128199.05553256233,12800.944467437672,812 HUNZIKER DR,NAmes
535152010,135000,122189.45610924638,12810.543890753615,2317 CLARK AVE,NAmes
535103070,172000,159168.1551050068,12831.844894993206,2722 NORTHWOOD DR,NAmes
528480130,241000,228130.70144267546,12869.298557324539,2527 CLAYTON DR,Somerst
907227050,127000,114113.6285939276,12886.371406072401,324 ROCKWELL AVE,CollgCr
528170070,284000,271089.8154498608,12910.18455013918,3026 ROXBORO DR,NridgHt
531453040,171000,158073.1396820959,12926.860317904095,1322 ILLINOIS AVE,SawyerW
905101260,175000,162055.41386019177,12944.586139808234,3815 QUEBEC ST,Sawyer
907181120,207500,194546.38093019088,12953.619069809123,5334 CERVANTES DR,CollgCr
532477030,192000,179041.60845006863,12958.391549931373,3326 KINGMAN RD,Veenker
535377070,68000,55016.97334389073,12983.026656109272,1507 DUFF AVE,NAmes
902125120,100000,87001.11235873018,12998.887641269816,1212 BURNETT AVE,OldTown
528354100,279500,266462.1267879153,13037.873212084698,3210 TUPELO CIR,NoRidge
527353080,197000,183911.82356185044,13088.17643814956,2141 STEVENSON DR,NWAmes
909281130,315000,301891.8862501144,13108.113749885582,618 AGG AVE,Crawfor
534201230,142000,128820.0055827577,13179.994417242298,2407 NORTHWESTERN AVE,NAmes
528106110,450000,436798.4033197443,13201.596680255723,3331 WESTON DR,NridgHt
528228430,225000,211750.17961044217,13249.820389557834,2404 WESTWIND DR,Blmngtn
532476080,300000,286669.3091028577,13330.690897142282,3321 KINGMAN RD,Veenker
528218090,184000,170619.36750766335,13380.632492336648,4209 CRESTMOOR AVE,Gilbert
527107030,187500,174090.55376626793,13409.446233732073,3914 EISENHOWER AVE,Gilbert
904301410,125000,111548.15711176515,13451.842888234853,540 FOREST GLEN,Edwards
526354070,206900,193432.89009246524,13467.10990753476,2811 NORTHWOOD DR,NAmes
906378110,239900,226424.95080617885,13475.049193821149,5309 TABOR DR,CollgCr
533213070,179400,165899.77929834017,13500.220701659826,2717 BRISTOL DR,Somerst
528358030,350000,336491.70790822455,13508.292091775453,3115 ASPEN RD,NoRidge
531375070,142500,128965.62321625327,13534.376783746731,5409 KANSAS DR,SawyerW
535457070,146000,132435.0224679028,13564.977532097197,1314 MAXWELL AVE,NAmes
528315060,284500,270874.89602013316,13625.103979866835,3142 BAYBERRY RD,NoRidge
534277070,135750,122099.18374531338,13650.816254686622,2119 FURMAN DR,NAmes
528429120,423000,409323.5436877672,13676.456312232825,2422 DALTON CIR,Somerst
903233100,149000,135279.79489339096,13720.205106609035,1015 HARDING AVE,BrkSide
528138060,214000,200263.5120950191,13736.487904980895,4020 HASTINGS AVE,NridgHt
