PID,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,LotArea,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,Latitude,Longitude,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood
907131090,1661,3,7,9,1,1996,2,1,3,1996,7,6,10667,827,834,799,4,3,4,42.020881,-93.690581,212000,306086.79481254786,-94086.79481254786,5300 NORRIS ST,CollgCr
907131120,1796,3,7,9,1,1998,2,1,3,1998,6,5,9531,882,914,794,3,3,4,42.020987960678504,-93.69067896398592,211000,278368.73831081303,-67368.73831081303,5312 NORRIS ST,CollgCr
907131190,1463,3,7,9,1,1998,2,0,3,1998,7,5,14753,1463,-,1463,3,3,4,42.01909729166667,-93.69102826785713,207000,284928.4276732826,-77928.42767328263,324 WILDER BLVD,CollgCr
907135020,1099,3,7,9,1,1995,1,1,3,2006,5,6,9525,1099,-,1099,4,3,4,42.01909123815859,-93.69137515829989,144000,224679.28609837094,-80679.28609837094,5409 FROST DR,CollgCr
907135040,1097,3,7,9,1,1994,1,1,3,1995,5,5,10859,1097,-,1097,3,3,4,42.01895888272266,-93.69170105482748,145000,225838.74627211518,-80838.74627211518,5421 FROST DR,CollgCr
907135050,990,3,7,9,1,1994,1,0,3,1994,5,7,8428,990,-,990,3,3,4,42.01904550069909,-93.69219595401574,146000,221834.9143834481,-75834.91438344811,5440 FROST DR,CollgCr
907135080,1097,3,7,9,1,1996,1,1,3,1996,5,5,16561,1097,-,1097,3,3,4,42.019051859811746,-93.69251582177091,147900,231803.77591080675,-83903.77591080675,5454 FROST DR,CollgCr
907135170,990,3,7,9,1,1994,1,0,3,1995,5,5,8072,990,-,990,3,3,4,42.018872376132634,-93.69251180861552,138000,219440.89285056558,-81440.89285056558,5449 FROST DR,CollgCr
907135180,990,3,7,9,1,1994,1,0,3,1995,4,5,8070,990,-,990,3,-,4,42.01887367728432,-93.69239451908518,123600,201131.65877919146,-77531.65877919146,5445 FROST DR,CollgCr
907135230,990,3,7,9,1,1995,1,0,3,1995,5,5,13568,990,-,990,3,3,4,42.01907195177884,-93.6919548486722,156000,236078.37016789152,-80078.37016789152,5430 FROST DR,CollgCr
907135260,990,3,7,9,1,1994,1,0,3,1995,5,5,9245,990,-,990,3,3,4,42.01915969974403,-93.69167725063991,145000,224567.66544533157,-79567.66544533157,5418 FROST DR,CollgCr
907175030,1525,3,7,9,1,2000,2,0,3,2000,7,5,9100,1525,-,1525,4,3,4,42.018169045677084,-93.69174026119212,235000,323799.10596485215,-88799.10596485215,5423 THACKERAY DR,CollgCr
907175060,1494,3,7,9,1,1997,2,0,3,1997,6,5,9236,1494,-,1479,4,3,4,42.01820137496702,-93.69157660431875,217000,293085.962435939,-76085.962435939,5405 THACKERAY DR,CollgCr
907175080,1418,3,7,9,1,1997,2,0,3,1998,7,5,8696,1418,-,1418,4,3,4,42.01849162205524,-93.69079671519896,226001,301217.74667842675,-75216.74667842675,5315 THACKERAY DR,CollgCr
907175100,1779,3,7,9,1,1998,2,1,3,1998,7,5,10400,866,913,866,4,3,4,42.01853734360848,-93.69069530661795,197900,280108.5279512327,-82208.52795123268,5303 THACKERAY DR,CollgCr
907176010,1771,3,7,9,1,1997,2,1,3,1997,6,5,13142,872,899,864,4,3,4,42.01880653426052,-93.68977050049335,215700,279112.470107272,-63412.470107271976,5249 THACKERAY DR,CollgCr
907180040,1786,3,7,9,1,1997,2,1,3,1997,6,5,9337,905,881,824,4,3,4,42.01831652349715,-93.69073804830627,204750,279543.45779910317,-74793.45779910317,5322 THACKERAY DR,CollgCr
907180050,1692,3,7,9,1,1997,2,1,3,1998,7,5,9337,892,800,878,3,3,4,42.01834130645958,-93.69068352578893,191000,266327.5409048714,-75327.54090487142,5316 THACKERAY DR,CollgCr
907180120,1588,3,7,9,1,1999,2,0,3,1999,7,5,10264,1588,-,1588,4,3,4,42.01751131982996,-93.69065122622848,214000,317703.48213330196,-103703.48213330196,5325 CERVANTES DR,CollgCr
907180130,1501,3,7,9,1,1999,2,0,3,1999,7,5,10335,1501,-,1490,4,3,4,42.01743548190004,-93.69085450610454,204000,301598.6248161559,-97598.62481615588,5333 CERVANTES DR,CollgCr
907181090,1749,3,7,9,1,1999,2,1,3,1999,7,5,9272,856,893,842,4,3,4,42.017335540535086,-93.69270120197211,196000,289219.786752531,-93219.78675253101,5408 CERVANTES DR,CollgCr
907181100,1431,3,7,9,1,1999,2,0,3,1999,7,5,9017,1431,-,1431,4,3,4,42.01716050269561,-93.69269706256375,192000,293091.7667280209,-101091.76672802091,5402 CERVANTES DR,CollgCr
907181120,1652,3,7,9,1,2000,2,1,3,2000,7,5,8998,782,870,782,4,3,4,42.01724606614414,-93.69085880156759,207500,284422.0578792934,-76922.0578792934,5334 CERVANTES DR,CollgCr
907185050,1772,3,7,9,1,1998,2,1,3,1998,6,5,8750,928,844,928,3,3,4,42.01865543471588,-93.68849966830943,200000,274676.9925113235,-74676.99251132348,5224 THACKERAY DR,CollgCr
907185060,1682,3,7,9,1,1998,2,1,3,1998,6,5,8750,804,878,804,4,3,4,42.01865805775843,-93.68835371472744,200500,265347.1922684189,-64847.192268418905,5218 THACKERAY DR,CollgCr
907187010,1779,3,7,9,1,1999,2,1,3,2000,7,5,13426,951,828,951,4,3,4,42.01794700414633,-93.68923765466582,217000,314404.91739619005,-97404.91739619005,5225 CERVANTES DR,CollgCr
907187030,1724,3,7,9,1,1998,2,1,3,1999,7,5,8924,880,844,880,4,3,4,42.01793884070354,-93.68915161739481,188000,281834.903455326,-93834.90345532598,5213 CERVANTES DR,CollgCr
907187040,1873,3,7,9,1,1999,2,1,3,1999,7,5,10820,988,885,988,4,3,4,42.01793292035177,-93.68910880869741,235500,312163.35713746486,-76663.35713746486,5207 CERVANTES DR,CollgCr
907187060,1753,3,7,9,1,1998,2,1,3,1999,7,5,12352,853,900,853,3,3,4,42.017765,-93.689101,217000,301485.9487656266,-84485.94876562658,5200 CERVANTES DR,CollgCr
907187080,1479,3,7,9,1,1999,2,0,3,2000,7,5,9382,1479,-,1468,4,3,4,42.01777176161699,-93.68916936746068,191000,283938.1709703435,-92938.17097034352,5212 CERVANTES DR,CollgCr
907192010,1861,3,7,9,1,2002,2,1,3,2002,7,5,13450,920,941,916,4,3,4,42.016892,-93.689424,200000,305415.5002782606,-105415.50027826062,5301 CLEMENS BLVD,CollgCr
907192020,1690,3,7,9,1,2001,2,1,3,2001,7,5,9543,845,845,845,4,3,4,42.01686156311544,-93.68953200184843,190550,273189.1748094459,-82639.17480944592,5307 CLEMENS BLVD,CollgCr
907192030,1660,3,7,9,1,2002,2,1,3,2002,7,5,8935,831,829,831,4,3,4,42.01683112623088,-93.68964000369685,195000,272409.2025268439,-77409.20252684387,5313 CLEMENS BLVD,CollgCr
907192040,1842,3,7,9,1,2000,2,1,3,2000,7,5,8826,985,857,985,4,3,4,42.016802051693205,-93.6897483798832,217500,308505.0026486703,-91005.00264867028,5319 CLEMENS BLVD,CollgCr
907192090,1573,3,7,9,1,2002,2,0,3,2002,7,5,9808,1573,-,1573,4,3,4,42.01640816784333,-93.69123043198356,227000,299427.5458137465,-72427.54581374652,5401 CLEMENS BLVD,CollgCr
907192120,1479,3,7,9,1,2003,2,0,3,2003,7,5,10665,1479,-,1453,4,3,4,42.016317023596216,-93.69159318608705,226000,309920.67246920854,-83920.67246920854,5421 CLEMENS BLVD,CollgCr
907192130,1494,3,7,9,1,2002,2,0,3,2002,7,5,12803,1494,-,1494,4,3,4,42.016293343535715,-93.691702800301,221000,307286.2953336299,-86286.29533362988,5427 CLEMENS BLVD,CollgCr
907192150,1668,3,7,9,1,2003,2,1,3,2003,7,5,11317,840,828,840,4,3,4,42.016237489583936,-93.69199673958042,180000,275368.6113611831,-95368.61136118311,5443 CLEMENS BLVD,CollgCr
907194010,1840,3,7,9,1,2001,2,1,3,2001,7,5,12420,944,896,944,4,3,4,42.01651302063701,-93.6892086342482,230000,302770.050707912,-72770.05070791201,723 WILDER BLVD,CollgCr
907194020,1792,3,7,9,1,2001,2,1,3,2001,7,5,12435,963,829,963,4,3,4,42.01656892409964,-93.6892297339987,231500,296853.0407276358,-65353.04072763579,717 WILDER BLVD,CollgCr
907194110,1430,3,7,9,1,2001,2,0,3,2002,7,5,16285,1430,-,1413,4,3,4,42.016516626222796,-93.69015542114965,187100,275045.1289384013,-87945.12893840129,5344 CLEMENS BLVD,CollgCr
907194130,1776,3,7,9,1,2002,2,1,3,2002,7,5,14006,936,840,936,4,3,4,42.016202425140804,-93.69133679337209,192500,288208.52679692116,-95708.52679692116,5408 CLEMENS BLVD,CollgCr
907194160,1444,3,7,9,1,2002,2,0,3,2001,7,5,10739,1444,-,1431,4,3,4,42.016122791562886,-93.69167096104457,203000,303737.68635135493,-100737.68635135493,5426 CLEMENS BLVD,CollgCr
907196020,1541,3,7,9,1,2001,2,0,3,2002,7,5,13704,1541,-,1541,4,3,4,42.016904971498526,-93.68856952271435,205000,302965.56623192364,-97965.56623192364,5216 CLEMENS BLVD,CollgCr
907196040,1823,3,7,9,1,2000,2,1,3,2001,7,5,12192,928,895,928,4,3,4,42.016650428661464,-93.68902362497393,235000,304972.704076055,-69972.70407605497,712 WILDER BLVD,CollgCr
907196050,1786,3,7,9,1,2001,2,1,3,2002,7,5,11250,920,866,920,4,3,4,42.016592642992194,-93.68899743746088,223500,301348.47012047656,-77848.47012047656,718 WILDER BLVD,CollgCr
907200110,938,3,7,9,1,1975,1,0,3,1980,5,6,9200,938,-,938,3,3,4,42.02211963676932,-93.68579351117005,130250,219639.16595879808,-89389.16595879808,5106 TODD DR,CollgCr
907200170,954,3,7,9,1,1976,1,0,3,1976,5,5,10780,954,-,911,3,3,3,42.02139934187503,-93.68666765624916,132500,211804.90341589245,-79304.90341589245,5107 SCHUBERT ST,CollgCr
907200190,1025,3,7,9,1,1976,2,0,3,1976,5,5,8660,1025,-,1015,3,3,4,42.02139720832133,-93.6867241326706,153500,215794.13399762264,-62294.133997622645,5113 SCHUBERT ST,CollgCr
907200230,1040,3,7,9,1,1978,2,0,3,1978,5,5,8430,1040,-,1040,3,-,4,42.021392227562764,-93.68687474351474,124000,216786.22782269114,-92786.22782269114,5129 SCHUBERT ST,CollgCr
907200250,1009,3,7,9,1,1977,2,0,3,1977,5,7,9720,1009,-,995,3,3,3,42.021890285714285,-93.68760908163266,160000,224728.50541436556,-64728.50541436556,206 SANDBURG CT,CollgCr
907200270,1040,3,7,9,1,1977,1,1,3,1977,5,5,8982,1040,-,1040,3,3,4,42.02221155838693,-93.687930042606,134900,228074.63630540247,-93174.63630540247,112 SANDBURG CT,CollgCr
907200280,1026,3,7,9,1,1977,1,1,3,2004,5,8,15240,1026,-,1026,3,3,4,42.02217429156724,-93.68792628863292,150000,235534.246428458,-85534.24642845799,108 SANDBURG CT,CollgCr
907200290,1392,3,7,9,1,1977,1,1,3,1977,6,7,10900,689,703,689,3,3,4,42.022127911694575,-93.68791956691226,161750,231844.5528747146,-70094.5528747146,103 SANDBURG CT,CollgCr
907200340,894,3,7,9,1,1976,1,0,3,1976,5,6,10650,894,-,894,3,3,3,42.021390115667074,-93.68792039017747,128200,204930.44119225926,-76730.44119225926,5203 SCHUBERT ST,CollgCr
907201060,985,3,7,9,1,1977,2,0,3,1977,5,8,8385,985,-,985,3,3,4,42.02122648824435,-93.68688367985106,149900,230021.09505601748,-80121.09505601748,5124 SCHUBERT ST,CollgCr
907201160,1388,3,7,9,1,1977,1,1,3,1977,6,6,8340,686,702,675,3,3,4,42.02016451037359,-93.68687632879237,157500,236860.7200151916,-79360.72001519159,5121 EMERSON DR,CollgCr
907201220,907,3,7,9,1,1978,1,0,3,1978,5,5,16269,907,-,907,3,3,4,42.020059778607575,-93.68718591763705,140000,215761.6910811101,-75761.6910811101,5140 EMERSON DR,CollgCr
907201230,1282,3,7,9,1,1978,2,0,3,1978,6,6,10385,1282,-,995,3,2,3,42.02005014844595,-93.68713883684687,174000,257252.1918049995,-83252.19180499949,5136 EMERSON DR,CollgCr
907201280,914,3,7,9,1,1979,1,0,2,1979,5,7,6950,914,-,914,3,3,3,42.01964106200265,-93.68685460834126,134900,207366.15155434728,-72466.15155434728,407 THACKERAY AVE,CollgCr
907202010,1174,3,7,9,1,1978,1,0,3,1978,5,6,12250,1174,-,864,3,3,4,42.01967954096487,-93.68657648378274,158000,233593.67627706728,-75593.67627706728,410 THACKERAY AVE,CollgCr
907202050,1040,3,7,9,1,1977,2,0,3,2008,5,7,8800,1040,-,1040,4,3,4,42.01961,-93.685229,150500,234590.11361089197,-84090.11361089197,5020 EMERSON DR,CollgCr
907202080,864,3,7,9,1,1978,1,0,3,2005,5,8,7000,864,-,864,3,3,3,42.019786954284356,-93.68472770538007,136500,224191.23939293987,-87691.23939293987,5008 EMERSON DR,CollgCr
907202100,907,3,7,9,1,1977,1,0,3,1977,5,4,16300,907,-,876,3,3,4,42.019845,-93.685047,130000,200783.8952438489,-70783.8952438489,5000 EMERSON DR,CollgCr
907202130,1268,3,7,9,1,1977,1,1,3,1989,5,7,9286,1268,-,1268,4,3,4,42.0199428,-93.6865161,143500,236547.19097859637,-93047.19097859637,5011 EMERSON DR,CollgCr
907202140,971,3,7,9,1,1969,1,1,3,1969,5,6,9920,971,-,971,3,3,4,42.019704723445976,-93.68493931363163,128500,205415.8052720677,-76915.8052720677,5015 EMERSON DR,CollgCr
907202160,1026,3,7,9,1,1978,1,0,3,1978,6,6,10970,1026,-,940,3,3,4,42.019772918089224,-93.68532405231228,147000,226858.4024761222,-79858.4024761222,5027 EMERSON DR,CollgCr
907202220,879,3,7,9,1,1975,1,0,3,1975,5,6,9675,879,-,864,3,3,3,42.021082,-93.684519,120000,215173.20687211593,-95173.20687211593,4922 SCHUBERT ST,CollgCr
907202240,1558,3,7,9,1,1975,2,0,2,2001,5,6,14330,1558,-,864,3,3,3,42.0210402,-93.68444199999999,163000,250334.83047167584,-87334.83047167584,307 SCHUBERT CIR,CollgCr
907203010,864,3,7,9,1,1972,1,0,3,1972,5,7,9560,864,-,864,3,3,3,42.021803161484655,-93.68365707487992,128500,206822.5329698984,-78322.5329698984,4918 TODD DR,CollgCr
907203040,894,3,7,9,1,1972,1,0,3,1972,5,7,9800,894,-,894,3,3,3,42.021766,-93.683356,149900,222222.94098546228,-72322.94098546228,201 ROCKWELL AVE,CollgCr
907203060,882,3,7,9,1,1972,1,0,3,1972,5,5,7700,882,-,882,3,3,3,42.021137,-93.683401,112500,193464.76762957574,-80964.76762957574,4901 SCHUBERT ST,CollgCr
907203070,876,3,7,9,1,1972,1,0,3,1972,5,6,7480,876,-,876,3,3,3,42.021148281281725,-93.68377459441854,127000,200937.91170635144,-73937.91170635144,4907 SCHUBERT ST,CollgCr
907203090,924,3,7,9,1,1975,1,0,3,1975,5,6,7990,924,-,924,3,3,4,42.021225,-93.684411,110000,187565.43091824366,-77565.43091824366,4915 SCHUBERT ST,CollgCr
907203110,969,3,7,9,1,1975,1,1,3,1975,5,6,10356,969,-,969,3,3,3,42.021250109225505,-93.68446798947812,122000,215057.1314934511,-93057.1314934511,4923 SCHUBERT ST,CollgCr
907227030,864,3,7,9,1,1972,1,0,3,1972,5,6,15523,864,-,864,3,3,3,42.020670200000005,-93.68312194285714,133500,212767.1073433043,-79267.10734330429,336 ROCKWELL AVE,CollgCr
907227050,864,3,7,9,1,1972,1,0,3,1972,5,7,7180,864,-,864,3,3,3,42.0207578,-93.68312262857144,127000,200239.55820405527,-73239.55820405527,324 ROCKWELL AVE,CollgCr
907227060,864,3,7,9,1,1972,1,0,3,2000,5,5,7200,864,-,864,5,4,3,42.0208016,-93.68312297142857,127000,220765.80541020303,-93765.80541020303,318 ROCKWELL AVE,CollgCr
907227080,894,3,7,9,1,1972,1,0,2,1972,5,5,7200,894,-,894,3,3,3,42.0208892,-93.68312365714286,123000,221782.3412316212,-98782.34123162119,306 ROCKWELL AVE,CollgCr
907227090,864,3,7,9,1,1972,1,0,3,1972,5,8,7200,864,-,864,3,3,3,42.020933,-93.683124,119900,202371.9365185187,-82471.93651851869,300 ROCKWELL AVE,CollgCr
907227100,875,3,7,9,1,1972,1,0,3,2006,4,8,7200,875,-,385,4,3,3,42.021659183673464,-93.68313334693877,117000,204739.77463116118,-87739.77463116118,218 ROCKWELL AVE,CollgCr
907227110,768,3,7,9,1,1972,1,0,2,2003,5,8,7200,768,-,768,3,3,4,42.021695122448975,-93.68313389795918,133900,216370.88515770013,-82470.88515770013,212 ROCKWELL AVE,CollgCr
907227290,768,3,7,9,1,1972,1,0,2,2007,5,7,8445,768,-,768,3,3,4,42.020932,-93.683345,133000,210317.9865134789,-77317.98651347891,301 ROCKWELL AVE,CollgCr
907227300,780,3,7,9,1,1972,1,0,2,1972,5,7,7200,780,-,780,3,3,3,42.0208882,-93.68334465714285,124900,207443.07651888963,-82543.07651888963,307 ROCKWELL AVE,CollgCr
907250020,1795,3,7,9,1,2002,2,0,3,2002,8,5,9742,1795,-,1777,4,3,4,42.018620604965065,-93.68789279530226,230000,319279.0280664119,-89279.0280664119,505 SMILEY AVE,CollgCr
907250030,1978,3,7,9,1,2003,2,1,3,2003,8,5,10389,1978,-,1978,4,3,4,42.01855820993013,-93.68789159060451,318000,379776.6901844374,-61776.69018443738,509 SMILEY AVE,CollgCr
907250050,2000,3,7,9,1,2004,2,0,3,2005,8,5,10386,2000,-,2000,4,3,4,42.01843341986025,-93.68788918120902,305900,370772.2567480006,-64872.256748000626,517 SMILEY AVE,CollgCr
907250070,1611,3,7,9,1,2002,2,0,3,2002,7,5,11664,1611,-,1569,4,3,4,42.01711058562838,-93.68799230779719,250000,344603.79584500793,-94603.79584500793,5115 CLEMENS BLVD,CollgCr
907251090,2031,3,7,9,1,2002,2,1,3,2002,8,5,9473,1128,903,1128,4,3,4,42.01834544467016,-93.68766481029267,237000,328898.1452958863,-91898.14529588632,522 SMILEY AVE,CollgCr
907251100,1989,3,7,9,1,2002,2,1,3,2002,8,5,11367,1091,898,1065,4,3,4,42.01828352551928,-93.68766332125497,255000,340370.10840216913,-85370.10840216913,526 SMILEY AVE,CollgCr
907252020,2169,3,7,9,1,2002,2,1,3,2002,8,5,9375,1284,885,1284,4,3,4,42.0182295194729,-93.68670166598604,228500,323260.66022558813,-94760.66022558813,4939 HEMINGWAY DR,CollgCr
907252050,1762,3,7,9,1,2002,2,1,3,2002,7,5,9930,878,884,826,4,3,4,42.018427086422605,-93.6866276553865,222000,296655.1626156009,-74655.16261560092,4927 HEMINGWAY DR,CollgCr
907252060,2184,3,7,9,1,2003,2,1,4,2003,8,5,12334,1068,1116,1068,4,3,4,42.01849059534388,-93.68659668498663,254750,325010.0537729362,-70260.05377293623,4923 HEMINGWAY DR,CollgCr
907252120,1601,3,7,9,1,2001,2,0,3,2002,8,5,11423,1601,-,1581,4,3,4,42.01886496403276,-93.68508322478161,272000,347868.6611321755,-75868.66113217548,4831 HEMINGWAY DR,CollgCr
907252190,1673,3,7,9,1,2000,2,0,3,2000,7,5,11354,1673,-,1673,4,3,3,42.01886017317223,-93.68306958453299,270000,335306.7103309994,-65306.7103309994,4717 HEMINGWAY DR,CollgCr
907252210,1788,3,7,9,1,2001,2,0,3,2001,8,5,11838,1788,-,1753,5,3,4,42.01885693993959,-93.68289296919987,236500,323650.5980478806,-87150.59804788057,4707 HEMINGWAY DR,CollgCr
907252220,1872,3,7,9,1,2001,2,1,3,2001,8,5,11885,1299,573,1299,5,3,4,42.018855,-93.682787,261500,339912.3012521507,-78412.30125215068,4701 HEMINGWAY DR,CollgCr
907253060,1865,3,7,9,1,2000,2,1,3,2000,7,5,10316,992,873,992,4,3,4,42.01847493317559,-93.68630890924456,235000,311140.4911605206,-76140.49116052059,4916 HEMINGWAY DR,CollgCr
907253110,2161,3,7,9,1,2001,2,1,3,2001,7,5,10400,1290,871,1257,4,3,4,42.01869977841745,-93.68464309104452,230500,310194.61572360294,-79694.61572360294,4812 HEMINGWAY DR,CollgCr
907253130,2153,3,7,9,1,2000,2,1,3,2000,9,5,11050,1476,677,1440,5,3,5,42.01869896919504,-93.68328779777768,313000,377126.5266189231,-64126.52661892312,4730 HEMINGWAY DR,CollgCr
907254020,1852,3,7,9,1,1999,2,1,3,2000,8,5,9066,1004,848,1004,4,3,4,42.017735289970865,-93.68445533701973,230000,326838.98715241684,-96838.98715241684,519 POE CIR,CollgCr
907254050,1755,3,7,9,1,1999,2,1,3,1999,6,5,9468,840,915,840,3,3,4,42.01778406443797,-93.68445351933772,214000,284489.33996505244,-70489.33996505244,505 POE CIR,CollgCr
907254090,2031,3,7,9,1,1998,2,1,3,1999,7,5,11404,1153,878,1153,4,3,4,42.01801534413703,-93.68289623299077,222500,319356.9299437338,-96856.92994373379,4709 CLEMENS BLVD,CollgCr
907255010,1358,3,7,9,1,2002,1,1,1,2002,8,5,11088,1358,-,1348,4,3,4,42.01762642857143,-93.68560465306123,220000,307815.7644638114,-87815.76446381141,527 BROWN CT,CollgCr
907255020,2263,3,7,9,1,2001,2,1,3,2002,8,5,9240,1055,1208,1055,4,3,4,42.01766371428572,-93.68560404081633,287000,341384.39012479474,-54384.390124794736,521 BROWN CT,CollgCr
907255030,1947,3,7,9,1,2001,2,1,3,2002,9,5,9720,1366,581,1357,4,3,4,42.017701,-93.68560342857143,274000,360832.6502052631,-86832.65020526311,515 BROWN CT,CollgCr
907255050,1787,3,7,9,1,2001,2,0,3,2002,8,5,14781,1787,-,1753,4,3,4,42.01777557142857,-93.68560220408163,275000,332572.7533452596,-57572.75334525958,503 BROWN CT,CollgCr
907255060,1786,3,7,9,1,2002,2,0,3,2003,8,5,14860,1786,-,1778,4,3,5,42.01777357142857,-93.68538120408164,300000,372928.0726205779,-72928.07262057788,502 BROWN CT,CollgCr
907260010,2290,3,7,9,1,2002,2,1,4,2002,8,5,11250,1149,1141,1128,4,3,4,42.016966836734696,-93.68680783673469,255900,321905.98447795154,-66005.98447795154,5002 CLEMENS BLVD,CollgCr
907260030,1725,3,7,9,1,2002,2,1,3,2002,7,5,8749,840,885,840,4,3,4,42.01696585714286,-93.68690285714285,198500,274257.6645780387,-75757.66457803868,5014 CLEMENS BLVD,CollgCr
907260040,1459,3,7,9,1,2002,2,0,3,2002,7,5,8749,1459,-,1459,4,3,4,42.01696536734694,-93.68695036734694,192000,278695.9216259245,-86695.92162592447,5020 CLEMENS BLVD,CollgCr
907260050,1932,3,7,9,1,2003,2,1,3,2003,7,5,8749,992,940,979,4,3,4,42.016945472759005,-93.68795145142214,213000,309734.26295206806,-96734.26295206806,5110 CLEMENS BLVD,CollgCr
907262020,1729,3,7,9,1,2002,2,1,3,2002,7,5,8158,860,869,860,4,3,4,42.01620118367347,-93.68682538775509,200000,286227.0759803625,-86227.07598036248,5007 KEATS ST,CollgCr
907262030,1768,3,7,9,1,2003,2,1,3,2003,7,5,8158,884,884,884,4,3,4,42.016201367346945,-93.6868757755102,224900,295653.2594026652,-70753.2594026652,5013 KEATS ST,CollgCr
907262050,1829,3,7,9,1,2003,2,1,3,2003,7,6,9548,941,888,941,4,3,4,42.01620173469388,-93.68697655102041,237000,316385.03298742045,-79385.03298742045,5025 KEATS ST,CollgCr
907262060,2327,3,7,9,1,2003,2,1,4,2003,7,5,10905,1129,1198,1129,4,3,4,42.015998,-93.687873,240000,319616.5669651901,-79616.56696519011,801 TENNYSON AVE,CollgCr
907262070,1640,3,7,9,1,2003,2,1,3,2003,7,5,7226,798,842,798,4,3,4,42.0159676969697,-93.68787273737374,183000,277241.3504418369,-94241.35044183693,805 TENNYSON AVE,CollgCr
907262080,1909,3,7,9,1,2002,2,1,4,2002,7,5,8726,872,1037,872,4,3,4,42.015937393939396,-93.68787247474746,197000,281199.1114816627,-84199.11148166272,809 TENNYSON AVE,CollgCr
907265010,1870,3,7,9,1,2001,2,1,3,2001,7,5,11250,944,926,944,4,3,4,42.016971387755106,-93.6858308367347,211000,289063.09480970487,-78063.09480970487,4920 CLEMENS BLVD,CollgCr
907265030,1654,3,7,9,1,2002,2,0,3,2002,7,5,8125,1654,-,1654,4,3,4,42.01697175510204,-93.68573373469388,230000,323305.0560612456,-93305.05606124562,4908 CLEMENS BLVD,CollgCr
907265100,1764,3,7,9,1,1999,2,1,3,2000,8,5,11690,886,878,850,4,3,4,42.017270154955895,-93.6840958795833,207000,301578.4273514558,-94578.42735145579,619 POE AVE,CollgCr
907270040,2452,3,7,9,1,1998,2,1,4,1999,8,5,16226,1210,1242,1028,4,3,4,42.01741145364216,-93.68394718020177,267000,341723.10153363313,-74723.10153363313,608 POE AVE,CollgCr
907270050,2214,3,7,9,1,1999,2,1,3,1999,8,5,10566,1090,1124,1090,4,3,4,42.01739615254073,-93.68392905776105,268500,356693.47819616616,-88193.47819616616,614 POE AVE,CollgCr
907275010,1513,3,7,9,1,1999,2,0,2,2000,8,5,15750,1513,-,1462,4,3,4,42.0187764,-93.6826174,220000,320473.95087508083,-100473.95087508083,4500 HEMINGWAY DR,CollgCr
907275030,2049,3,7,9,1,1996,2,1,4,1997,7,5,21533,1065,984,1065,4,3,4,42.0187764,-93.6826174,210900,290227.38882255444,-79327.38882255444,4512 HEMINGWAY DR,CollgCr
907275080,1592,3,7,9,1,1994,2,0,3,1995,8,5,11927,1592,-,1556,4,3,4,42.01847041777077,-93.67948936241542,228000,324046.5937759768,-96046.5937759768,4539 HEMINGWAY DR,CollgCr
907275090,1504,3,7,9,1,1996,2,0,3,1996,7,5,11883,1504,-,1504,4,3,4,42.01888666091595,-93.68062014388681,203000,307665.3241853339,-104665.32418533391,4605 HEMINGWAY DR,CollgCr
907275140,1828,3,7,9,1,2002,2,0,3,2003,8,5,12782,1828,-,1822,4,3,5,42.01887723000482,-93.68116848400564,279500,353117.1672296236,-73617.16722962359,4633 HEMINGWAY DR,CollgCr
907275150,2439,3,7,9,1,2001,2,1,4,2001,8,5,12728,1531,908,1531,4,3,4,42.01887520909529,-93.68128598545967,275000,371930.14371298795,-96930.14371298795,4639 HEMINGWAY DR,CollgCr
907280040,2098,3,7,9,1,1997,2,1,4,1997,7,5,9375,1044,1054,1040,4,3,4,42.01871460122548,-93.68100702779306,240000,305011.8720847224,-65011.87208472239,4616 HEMINGWAY DR,CollgCr
907280090,1992,3,7,9,1,1996,2,1,3,2002,7,5,15295,1212,780,860,4,3,4,42.0187764,-93.6826174,211000,317606.3227421771,-106606.32274217712,4519 HEMINGWAY DR,CollgCr
907280100,1668,3,7,9,1,2002,2,0,3,2002,9,5,11248,1668,-,1626,4,3,4,42.0180246001813,-93.68001602552728,285000,358970.73567890533,-73970.73567890533,4521 CLEMENS BLVD,CollgCr
907280170,1417,3,7,9,1,1997,2,0,3,1998,7,5,8750,1417,-,1417,4,3,4,42.018014,-93.6813538557042,210000,310619.5984216287,-100619.5984216287,4619 CLEMENS BLVD,CollgCr
907285010,1939,3,7,9,1,1998,2,1,3,1998,7,5,11250,1070,869,1054,4,3,4,42.01784848459848,-93.68151730116716,227000,312499.65639496414,-85499.65639496414,4630 CLEMENS BLVD,CollgCr
907285020,2034,3,7,9,1,1997,2,1,3,1998,7,5,9375,1057,977,1057,4,3,4,42.01784835088658,-93.6814352689172,219500,328098.6737530793,-108598.67375307932,4624 CLEMENS BLVD,CollgCr
907285040,2090,3,7,9,1,1995,2,1,3,1996,8,5,10000,1220,870,1220,4,3,4,42.01784808346278,-93.68127120441729,240000,346997.08130694256,-106997.08130694256,4612 CLEMENS BLVD,CollgCr
